Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,salary_growth_rate,bonus_month_ratio,overtime_month_ratio,avg_bonus_pct,career_stagnation_index,promotion_velocity,role_stagnation_ratio,manager_stability_ratio,training_intensity,Cluster,Cluster_Name
31,No,Travel_Rarely,Sales,10,2,3,3,2,Sales Executive,4,Divorced,6583,2,11,4,1,2,3,5,1,0.1245359258696642,0.125,0.75,0.974563684256073,1.6666666666666667,2.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,Overworked Juniors
34,No,Travel_Rarely,Sales,3,1,4,2,2,Sales Executive,4,Married,8103,3,12,3,0,3,2,4,0,0.1538319141058867,0.3333333333333333,0.6666666666666666,2.739098660170524,1.0,4.0,0.4,0.2,0.6,1,Overworked Juniors
31,No,Travel_Rarely,Research & Development,4,3,1,4,1,Laboratory Technician,3,Divorced,3978,8,12,2,1,0,2,2,2,0.0635143288084464,0.2916666666666667,0.2083333333333333,1.7307026969078998,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0,Disengaged Juniors
26,No,Travel_Frequently,Research & Development,6,3,3,4,1,Laboratory Technician,4,Married,2544,0,18,1,1,3,3,7,7,0.0966077044025157,0.25,0.0,1.3907171699605343,7.0,0.875,0.875,0.875,0.375,0,Disengaged Juniors
45,No,Travel_Frequently,Research & Development,1,4,2,3,2,Healthcare Representative,3,Single,5399,4,12,3,0,3,3,4,0,0.0728801629931468,0.25,0.0416666666666666,2.41215142660128,0.8,4.0,0.4,0.6,0.6,0,Disengaged Juniors
33,No,Travel_Rarely,Sales,10,4,2,3,2,Sales Executive,3,Single,5487,1,14,2,0,2,2,10,0,0.0601530891197376,0.2916666666666667,0.0416666666666666,1.366657905369332,5.0,10.0,0.3636363636363636,0.8181818181818182,0.1818181818181818,3,High Potential Fast Trackers
28,No,Travel_Frequently,Sales,1,2,3,2,2,Sales Executive,4,Married,6834,1,12,3,1,2,3,7,0,0.0947878255779923,0.3333333333333333,0.75,3.0990481681891686,3.5,7.0,0.875,0.875,0.25,1,Overworked Juniors
29,Yes,Travel_Frequently,Sales,24,3,3,4,1,Sales Representative,1,Single,1091,1,17,4,0,3,3,1,0,0.117974335472044,0.3333333333333333,0.0416666666666666,1.7293354949257835,0.5,1.0,0.0,0.0,1.5,0,Disengaged Juniors
39,No,Non-Travel,Sales,21,4,1,1,2,Sales Executive,3,Married,5736,6,19,3,1,1,3,3,1,0.1754585076708508,0.3333333333333333,0.125,2.2372364294513765,0.4285714285714285,1.5,0.5,0.5,0.25,0,Disengaged Juniors
27,No,Travel_Rarely,Research & Development,2,4,2,3,1,Research Scientist,2,Married,2226,1,11,3,1,3,2,5,1,0.0706558849955077,0.2916666666666667,0.0833333333333333,1.301318052989008,2.5,2.5,0.5,0.3333333333333333,0.5,0,Disengaged Juniors
34,No,Travel_Frequently,Research & Development,22,4,3,2,2,Research Scientist,4,Married,5747,1,15,2,0,3,3,15,6,0.0599999999999999,0.2916666666666667,0.7083333333333334,2.310165422179434,7.5,2.142857142857143,0.625,0.6875,0.1875,1,Overworked Juniors
28,Yes,Travel_Rarely,Sales,13,2,4,3,2,Sales Executive,3,Single,9854,3,11,4,0,0,3,2,2,0.1673736553683782,0.2916666666666667,0.7916666666666666,2.663369964376922,0.5,0.6666666666666666,0.0,0.6666666666666666,0.0,1,Overworked Juniors
47,No,Non-Travel,Research & Development,14,4,3,3,2,Research Scientist,2,Married,5467,8,18,3,1,4,4,8,1,0.1529577464788732,0.2083333333333333,0.0,1.5540491171787782,0.8888888888888888,4.0,0.7777777777777778,0.7777777777777778,0.4444444444444444,0,Disengaged Juniors
56,No,Travel_Rarely,Sales,11,5,4,2,2,Sales Executive,1,Married,5380,4,16,3,1,3,3,0,0,0.1768866171003716,0.2083333333333333,0.0833333333333333,1.590370709422598,0.0,0.0,0.0,0.0,3.0,0,Disengaged Juniors
39,No,Travel_Rarely,Research & Development,9,2,1,3,2,Manufacturing Director,1,Married,5151,1,25,4,1,3,3,10,7,0.1517045233935158,0.3333333333333333,0.0833333333333333,5.0256704527990586,5.0,1.25,0.0,0.8181818181818182,0.2727272727272727,0,Disengaged Juniors
38,No,Travel_Frequently,Research & Development,8,3,4,2,2,Research Scientist,2,Divorced,2133,1,16,3,1,3,3,20,0,0.0557712142522269,0.25,0.6666666666666666,1.9774546406381304,10.0,20.0,0.5238095238095238,0.3333333333333333,0.1428571428571428,3,High Potential Fast Trackers
58,No,Travel_Rarely,Sales,21,3,4,3,4,Manager,4,Married,17875,4,13,3,1,2,2,1,0,0.0948615384615385,0.25,0.75,1.4910834479337989,0.2,1.0,0.0,0.0,1.0,2,Senior Stable
32,Yes,Travel_Frequently,Research & Development,5,2,1,4,1,Research Scientist,3,Single,2432,3,14,1,0,2,3,4,0,0.1719654605263157,0.2916666666666667,0.7083333333333334,2.111601787034632,1.0,4.0,0.2,0.6,0.4,1,Overworked Juniors
38,No,Travel_Rarely,Research & Development,9,2,2,3,1,Research Scientist,4,Divorced,4771,2,19,4,2,0,4,5,0,0.1107042548731922,0.1666666666666666,0.1666666666666666,1.0913056836599355,1.6666666666666667,5.0,0.3333333333333333,0.5,0.0,0,Disengaged Juniors
49,No,Travel_Frequently,Research & Development,2,1,2,3,5,Research Director,4,Married,19161,3,15,4,0,3,3,5,4,0.1087406711549502,0.2083333333333333,0.0,1.545333444226868,1.25,1.0,0.6666666666666666,0.5,0.5,2,Senior Stable
42,No,Travel_Rarely,Sales,12,4,2,3,2,Sales Executive,4,Divorced,5087,3,12,3,2,4,3,0,0,0.1093276980538627,0.2916666666666667,0.75,1.71949987941934,0.0,0.0,0.0,0.0,4.0,1,Overworked Juniors
27,Yes,Travel_Frequently,Human Resources,22,3,1,2,1,Human Resources,2,Married,2863,1,12,1,0,2,3,1,0,0.0726929793922458,0.25,0.0416666666666666,2.244966083971505,0.5,1.0,0.0,0.0,1.0,0,Disengaged Juniors
35,No,Travel_Rarely,Sales,18,4,2,3,2,Sales Executive,1,Married,5561,0,16,4,1,2,1,5,0,0.1387268476892645,0.3333333333333333,0.2083333333333333,3.0200102359466903,5.0,5.0,0.5,0.6666666666666666,0.3333333333333333,0,Disengaged Juniors
28,No,Non-Travel,Research & Development,16,3,3,3,1,Research Scientist,3,Single,2144,1,14,3,0,3,2,5,1,0.1793889925373135,0.2916666666666667,0.1666666666666666,1.7584437132240216,2.5,2.5,0.5,0.6666666666666666,0.5,0,Disengaged Juniors
31,No,Non-Travel,Research & Development,3,2,3,3,1,Research Scientist,1,Divorced,3065,1,13,4,1,3,4,4,2,0.1417911908646003,0.2916666666666667,0.3333333333333333,1.7494959895679405,2.0,1.3333333333333333,0.4,0.6,0.6,0,Disengaged Juniors
36,No,Non-Travel,Research & Development,9,4,1,4,1,Laboratory Technician,2,Married,2810,1,22,2,0,3,3,5,0,0.1129679715302491,0.3333333333333333,0.125,6.281607336944319,2.5,5.0,0.6666666666666666,0.3333333333333333,0.5,0,Disengaged Juniors
34,No,Travel_Rarely,Sales,1,3,1,3,3,Sales Executive,4,Single,9888,1,21,1,0,3,2,14,2,0.0975070792880258,0.3333333333333333,0.0416666666666666,5.700844615137324,7.0,4.666666666666667,0.5333333333333333,0.0666666666666666,0.2,3,High Potential Fast Trackers
34,No,Travel_Rarely,Sales,13,4,4,3,3,Sales Executive,3,Divorced,8628,1,18,3,1,2,2,8,1,0.1318845618915159,0.2083333333333333,0.0833333333333333,1.6731548551887705,4.0,4.0,0.7777777777777778,0.1111111111111111,0.2222222222222222,0,Disengaged Juniors
26,No,Travel_Rarely,Research & Development,1,3,3,3,1,Laboratory Technician,1,Single,2867,0,13,4,0,6,2,7,7,0.0735367980467387,0.2083333333333333,0.0,0.9074551613194436,7.0,0.875,0.875,0.75,0.75,0,Disengaged Juniors
29,No,Travel_Rarely,Research & Development,1,3,1,3,2,Healthcare Representative,1,Married,5373,0,12,1,1,5,2,5,0,0.1314870649544015,0.25,0.0416666666666666,1.125399335729995,5.0,5.0,0.5,0.3333333333333333,0.8333333333333334,0,Disengaged Juniors
32,No,Non-Travel,Research & Development,15,4,3,3,2,Healthcare Representative,4,Divorced,6667,5,18,2,1,6,3,5,1,0.0569611519424029,0.2916666666666667,0.0416666666666666,1.4500011285153251,0.8333333333333334,2.5,0.1666666666666666,0.3333333333333333,1.0,0,Disengaged Juniors
31,No,Travel_Frequently,Research & Development,1,3,4,1,2,Research Scientist,1,Married,5003,1,21,2,0,6,3,10,8,0.1722646412152708,0.3333333333333333,0.0416666666666666,7.054910107725535,5.0,1.1111111111111112,0.7272727272727273,0.6363636363636364,0.5454545454545454,0,Disengaged Juniors
28,Yes,Travel_Rarely,Research & Development,17,3,3,2,1,Laboratory Technician,4,Divorced,2367,5,12,1,1,2,2,4,0,0.0836163920574567,0.25,0.1666666666666666,1.6364296622605836,0.6666666666666666,4.0,0.2,0.6,0.4,0,Disengaged Juniors
38,No,Travel_Rarely,Sales,1,3,1,2,1,Sales Representative,1,Single,2858,4,14,1,0,3,2,1,0,0.1472918124562631,0.2916666666666667,0.0833333333333333,2.8820322548406163,0.2,1.0,0.0,0.0,1.5,0,Disengaged Juniors
35,No,Travel_Rarely,Sales,7,4,3,3,2,Sales Executive,4,Married,5204,1,11,4,0,2,3,10,0,0.1315122982321292,0.25,0.625,2.3540029417558124,5.0,10.0,0.7272727272727273,0.8181818181818182,0.1818181818181818,3,High Potential Fast Trackers
27,No,Travel_Rarely,Sales,9,3,4,3,2,Sales Executive,4,Single,4105,1,14,1,0,5,3,7,0,0.1740535931790499,0.2916666666666667,0.0,2.2500558579996435,3.5,7.0,0.875,0.875,0.625,0,Disengaged Juniors
32,No,Travel_Rarely,Research & Development,5,4,4,2,2,Manufacturing Director,4,Single,9679,8,24,2,0,1,3,1,0,0.0541512552949684,0.3333333333333333,0.0833333333333333,3.4462454608187296,0.1111111111111111,1.0,0.0,0.0,0.5,0,Disengaged Juniors
31,Yes,Travel_Frequently,Sales,26,4,1,3,2,Sales Executive,4,Married,5617,1,11,3,0,4,3,10,0,0.1725155777105217,0.25,0.6666666666666666,1.6363780521842322,5.0,10.0,0.6363636363636364,0.7272727272727273,0.3636363636363636,3,High Potential Fast Trackers
53,Yes,Travel_Rarely,Sales,24,4,1,3,3,Sales Executive,1,Single,10448,6,13,2,0,2,2,2,2,0.0885786753445634,0.1666666666666666,0.6666666666666666,0.6899417576606213,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,Senior Stable
54,No,Travel_Rarely,Research & Development,9,2,1,3,2,Research Scientist,3,Married,2897,3,11,3,2,6,2,4,2,0.1703658957542285,0.25,0.125,1.18336962096488,1.0,1.3333333333333333,0.6,0.6,1.2,0,Disengaged Juniors
33,No,Travel_Frequently,Research & Development,7,2,4,3,2,Healthcare Representative,3,Divorced,5968,1,20,3,3,2,3,9,2,0.1482071045576407,0.3333333333333333,0.0416666666666666,6.0942622813680565,4.5,3.0,0.7,0.8,0.2,0,Disengaged Juniors
43,No,Travel_Rarely,Research & Development,11,3,1,3,3,Healthcare Representative,3,Married,7510,1,17,2,1,1,3,10,0,0.1006790945406125,0.3333333333333333,0.0416666666666666,2.338028019020133,5.0,10.0,0.8181818181818182,0.8181818181818182,0.0909090909090909,3,High Potential Fast Trackers
38,No,Travel_Frequently,Human Resources,1,4,4,3,1,Human Resources,2,Married,2991,0,11,2,1,2,3,6,1,0.095235707121364,0.2916666666666667,0.7916666666666666,2.6883154130410447,6.0,3.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,1,Overworked Juniors
55,No,Travel_Rarely,Human Resources,26,4,3,4,5,Manager,2,Married,19636,4,18,1,1,0,3,10,1,0.1082832552454675,0.2916666666666667,0.5833333333333334,2.483051344284592,2.0,5.0,0.8181818181818182,0.3636363636363636,0.0,2,Senior Stable
31,No,Travel_Rarely,Research & Development,2,1,4,1,1,Laboratory Technician,4,Divorced,1129,1,11,3,3,4,3,1,0,0.0507440212577501,0.1666666666666666,0.625,1.5347167369088583,0.5,1.0,0.0,0.0,2.0,1,Overworked Juniors
39,No,Travel_Rarely,Sales,15,4,2,3,4,Sales Executive,1,Single,13341,0,12,1,0,3,3,20,11,0.1088111835694475,0.25,0.1666666666666666,1.5560453800459106,20.0,1.6666666666666667,0.3809523809523809,0.4761904761904761,0.1428571428571428,4,Stagnant Mid-Seniors
42,No,Non-Travel,Research & Development,23,2,4,2,2,Research Scientist,3,Single,4332,1,12,4,0,2,3,20,3,0.1475554016620498,0.3333333333333333,0.125,3.269348249203115,10.0,5.0,0.4285714285714285,0.3333333333333333,0.0952380952380952,3,High Potential Fast Trackers
31,No,Non-Travel,Research & Development,10,3,3,3,3,Research Director,3,Married,11031,4,20,3,1,2,4,11,4,0.1517242317106336,0.3333333333333333,0.125,4.8876733089479085,2.2,2.2,0.5833333333333334,0.6666666666666666,0.1666666666666666,0,Disengaged Juniors
54,No,Travel_Rarely,Research & Development,10,3,3,3,2,Manufacturing Director,1,Single,4440,6,19,4,0,3,3,5,1,0.0599662162162162,0.25,0.7916666666666666,2.37750492857884,0.7142857142857143,2.5,0.3333333333333333,0.6666666666666666,0.5,1,Overworked Juniors
24,No,Travel_Rarely,Research & Development,1,2,2,2,2,Healthcare Representative,3,Single,4617,1,12,2,0,2,2,4,1,0.0689603638726446,0.25,0.0416666666666666,1.112728185072799,2.0,2.0,0.6,0.4,0.4,0,Disengaged Juniors
23,No,Travel_Rarely,Research & Development,12,2,4,3,1,Laboratory Technician,4,Single,2647,1,13,3,0,6,4,5,1,0.1754325651681148,0.2916666666666667,0.125,1.463623097045402,2.5,2.5,0.3333333333333333,0.6666666666666666,1.0,0,Disengaged Juniors
40,No,Travel_Frequently,Research & Development,11,3,4,3,2,Laboratory Technician,3,Married,6323,1,11,1,1,2,4,10,9,0.1407354104064526,0.1666666666666666,0.0416666666666666,1.5725539585370614,5.0,1.0,0.8181818181818182,0.3636363636363636,0.1818181818181818,4,Stagnant Mid-Seniors
40,No,Travel_Rarely,Sales,2,2,2,3,2,Sales Executive,2,Married,5677,3,14,3,1,4,3,11,5,0.1670265985555751,0.25,0.0,1.7308967804773991,2.75,1.8333333333333333,0.6666666666666666,0.8333333333333334,0.3333333333333333,0,Disengaged Juniors
25,No,Travel_Rarely,Human Resources,2,3,3,3,1,Human Resources,2,Married,2187,4,14,3,0,3,3,2,1,0.0803795153177869,0.25,0.0,1.6498201360523717,0.4,1.0,0.0,0.6666666666666666,1.0,0,Disengaged Juniors
30,No,Travel_Rarely,Research & Development,1,2,4,3,1,Laboratory Technician,2,Married,3748,1,13,3,0,6,2,12,1,0.0646958377801494,0.2916666666666667,0.125,1.5769206644079796,6.0,6.0,0.6153846153846154,0.5384615384615384,0.4615384615384615,0,Disengaged Juniors
25,No,Travel_Rarely,Research & Development,2,1,4,3,1,Laboratory Technician,3,Divorced,3977,6,19,3,1,2,2,2,0,0.1566356550163438,0.2916666666666667,0.875,2.2302006148859044,0.2857142857142857,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,Overworked Juniors
47,No,Travel_Rarely,Research & Development,25,3,1,3,3,Healthcare Representative,3,Single,8633,2,23,2,0,3,3,17,12,0.0614039152090814,0.3333333333333333,0.0416666666666666,4.340670197068151,5.666666666666667,1.3076923076923077,0.7777777777777778,0.6111111111111112,0.1666666666666666,4,Stagnant Mid-Seniors
33,No,Non-Travel,Research & Development,1,2,2,2,1,Laboratory Technician,3,Divorced,2008,1,12,3,3,2,2,1,0,0.1158117529880479,0.2916666666666667,0.0416666666666666,2.49844163316844,0.5,1.0,0.5,0.0,1.0,0,Disengaged Juniors
38,No,Travel_Rarely,Sales,1,4,4,3,2,Sales Executive,2,Married,4440,0,15,1,2,3,3,15,5,0.0696801801801802,0.2916666666666667,0.0416666666666666,1.2015567392649067,15.0,2.5,0.8125,0.5,0.1875,4,Stagnant Mid-Seniors
31,No,Travel_Rarely,Sales,2,2,1,3,1,Sales Representative,3,Married,3067,0,19,3,1,1,3,2,1,0.0935083143136615,0.25,0.0,1.98067676601026,2.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,Disengaged Juniors
38,No,Travel_Frequently,Research & Development,6,4,1,2,2,Manufacturing Director,3,Married,5321,2,11,4,1,1,3,8,7,0.1118267242999435,0.3333333333333333,0.0416666666666666,2.2485768935903527,2.6666666666666665,1.0,0.3333333333333333,0.7777777777777778,0.1111111111111111,0,Disengaged Juniors
42,No,Travel_Rarely,Research & Development,18,4,4,3,2,Research Scientist,1,Divorced,5410,6,17,3,1,3,2,4,1,0.0881238447319778,0.2916666666666667,0.7083333333333334,2.3155093071499264,0.5714285714285714,2.0,0.6,0.4,0.6,1,Overworked Juniors
41,No,Travel_Rarely,Research & Development,1,3,4,3,1,Research Scientist,4,Married,2782,3,22,1,1,3,3,5,1,0.1753594536304816,0.3333333333333333,0.0833333333333333,4.041070585650248,1.25,2.5,0.5,0.0,0.5,0,Disengaged Juniors
47,No,Non-Travel,Research & Development,1,1,3,3,3,Research Director,2,Married,11957,0,18,1,2,3,1,13,5,0.1741180898218617,0.25,0.0416666666666666,1.1406374706469828,13.0,2.1666666666666665,0.5714285714285714,0.8571428571428571,0.2142857142857142,4,Stagnant Mid-Seniors
35,No,Travel_Rarely,Research & Development,11,4,4,3,1,Laboratory Technician,3,Married,2660,7,11,3,1,3,3,2,2,0.1093796992481202,0.2916666666666667,0.7083333333333334,1.779209417597883,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1,Overworked Juniors
22,No,Travel_Rarely,Research & Development,1,2,4,3,1,Research Scientist,3,Single,3375,0,12,4,0,2,4,3,1,0.0518192592592592,0.2916666666666667,0.125,2.479903535523401,3.0,1.5,0.5,0.5,0.5,0,Disengaged Juniors
35,No,Travel_Rarely,Research & Development,9,4,2,3,2,Research Scientist,3,Single,5098,1,19,2,0,5,3,10,0,0.0932208709297763,0.2916666666666667,0.125,1.3384273085746834,5.0,10.0,0.6363636363636364,0.7272727272727273,0.4545454545454545,3,High Potential Fast Trackers
33,No,Travel_Rarely,Research & Development,15,2,2,3,2,Healthcare Representative,4,Married,4878,0,13,1,1,6,3,9,8,0.0819762197621976,0.3333333333333333,0.75,1.8119278447533171,9.0,1.0,0.7,0.1,0.6,1,Overworked Juniors
32,No,Travel_Rarely,Research & Development,29,4,3,2,1,Laboratory Technician,2,Single,2837,1,13,3,0,3,3,6,4,0.0530525202678886,0.25,0.0,1.3053238855860774,3.0,1.2,0.2857142857142857,0.1428571428571428,0.4285714285714285,0,Disengaged Juniors
40,No,Travel_Rarely,Research & Development,1,4,1,3,1,Laboratory Technician,4,Married,2406,8,19,3,2,3,2,1,0,0.0770407315045719,0.2916666666666667,0.0833333333333333,2.509455780593972,0.1111111111111111,1.0,0.0,0.0,1.5,0,Disengaged Juniors
32,No,Travel_Rarely,Sales,1,4,2,2,1,Sales Representative,2,Married,2269,0,14,2,1,2,3,2,2,0.0997179374173645,0.2916666666666667,0.125,1.9036820603635056,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,Disengaged Juniors
39,No,Travel_Rarely,Research & Development,24,1,1,3,2,Research Scientist,4,Single,4108,7,13,1,0,2,3,7,1,0.0738120740019474,0.3333333333333333,0.0833333333333333,2.805341993336424,0.875,3.5,0.875,0.875,0.25,0,Disengaged Juniors
38,No,Travel_Rarely,Research & Development,10,3,2,1,3,Research Director,3,Married,13206,3,12,1,1,3,3,18,1,0.1278426472815387,0.1666666666666666,0.0833333333333333,1.1536490390937175,4.5,9.0,0.8421052631578947,0.5789473684210527,0.1578947368421052,3,High Potential Fast Trackers
32,No,Travel_Rarely,Sales,1,4,3,3,3,Sales Executive,4,Married,10422,1,19,3,2,3,3,14,5,0.0930243715217808,0.3333333333333333,0.0833333333333333,2.6360326100706657,7.0,2.333333333333333,0.6666666666666666,0.4666666666666667,0.2,4,Stagnant Mid-Seniors
37,No,Travel_Rarely,Research & Development,10,3,3,4,3,Research Director,4,Married,13744,1,25,1,1,2,3,16,6,0.174398282887078,0.3333333333333333,0.5833333333333334,5.504313724017216,8.0,2.2857142857142856,0.6470588235294118,0.4705882352941176,0.1176470588235294,4,Stagnant Mid-Seniors
25,No,Travel_Rarely,Sales,8,2,1,3,2,Sales Executive,3,Divorced,4907,0,22,2,1,3,2,5,0,0.1261850417770531,0.3333333333333333,0.6666666666666666,6.866863228572298,5.0,5.0,0.5,0.6666666666666666,0.5,1,Overworked Juniors
52,No,Non-Travel,Sales,29,4,1,3,1,Sales Representative,4,Divorced,3482,2,15,2,2,3,2,9,0,0.0880068925904652,0.25,0.0416666666666666,1.959755901997128,3.0,9.0,0.8,0.0,0.3,3,High Potential Fast Trackers
44,No,Travel_Rarely,Research & Development,1,3,2,3,1,Research Scientist,4,Single,2436,6,12,3,0,2,3,4,1,0.0686904761904761,0.2916666666666667,0.7083333333333334,2.380888596962956,0.5714285714285714,2.0,0.6,0.4,0.4,1,Overworked Juniors
21,No,Travel_Rarely,Sales,5,1,3,3,1,Sales Representative,1,Single,2380,1,11,4,0,6,3,2,1,0.1610546218487394,0.2916666666666667,0.625,2.33883108996606,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,1,Overworked Juniors
39,No,Non-Travel,Research & Development,9,3,4,3,5,Manager,4,Single,19431,2,13,3,0,3,2,6,1,0.1356291492975142,0.1666666666666666,0.0416666666666666,1.4659281912323847,2.0,3.0,0.0,0.4285714285714285,0.4285714285714285,2,Senior Stable
23,Yes,Travel_Frequently,Sales,9,3,4,3,1,Sales Representative,1,Married,1790,1,19,1,1,3,2,1,1,0.0766648044692737,0.2916666666666667,0.0416666666666666,2.784018630284601,0.5,0.5,0.0,0.0,1.5,0,Disengaged Juniors
36,No,Travel_Rarely,Sales,3,3,1,2,3,Sales Executive,4,Married,7644,0,19,3,2,2,3,9,3,0.175034013605442,0.2916666666666667,0.0,1.2756432271398062,9.0,2.25,0.7,0.4,0.2,0,Disengaged Juniors
36,No,Travel_Frequently,Research & Development,4,2,4,3,2,Manufacturing Director,2,Divorced,5131,7,13,2,3,3,3,4,0,0.1224478659130773,0.2083333333333333,0.125,1.7132173522321432,0.5,4.0,0.4,0.4,0.6,0,Disengaged Juniors
56,No,Non-Travel,Research & Development,1,4,3,3,2,Healthcare Representative,3,Divorced,6306,1,21,1,1,2,2,13,1,0.1796875991119568,0.3333333333333333,0.0833333333333333,3.9503745938252464,6.5,6.5,0.8571428571428571,0.6428571428571429,0.1428571428571428,3,High Potential Fast Trackers
29,Yes,Travel_Rarely,Research & Development,1,4,1,3,1,Research Scientist,4,Married,4787,9,14,2,3,3,4,2,2,0.0782368915813662,0.3333333333333333,0.9166666666666666,2.691204319838529,0.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1,Overworked Juniors
42,No,Travel_Rarely,Research & Development,2,3,1,3,5,Manager,3,Married,18880,5,11,1,0,2,2,22,4,0.1358675847457627,0.25,0.0833333333333333,1.8042228051025555,3.6666666666666665,4.4,0.2608695652173913,0.6086956521739131,0.0869565217391304,2,Senior Stable
56,Yes,Travel_Rarely,Research & Development,7,2,4,3,1,Laboratory Technician,3,Married,2339,8,11,4,1,4,1,10,9,0.0855194527575887,0.1666666666666666,0.0416666666666666,1.508151095552291,1.1111111111111112,1.0,0.8181818181818182,0.7272727272727273,0.3636363636363636,0,Disengaged Juniors
41,No,Travel_Rarely,Research & Development,28,4,1,2,4,Manufacturing Director,2,Married,13570,0,23,3,1,3,3,20,0,0.1493183492999263,0.3333333333333333,0.125,6.176332772064721,20.0,20.0,0.3333333333333333,0.4761904761904761,0.1428571428571428,3,High Potential Fast Trackers
34,No,Travel_Rarely,Sales,28,3,4,2,2,Sales Executive,3,Married,6712,1,21,4,2,2,3,8,1,0.1188662097735399,0.3333333333333333,0.0833333333333333,7.075749306224923,4.0,4.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,0,Disengaged Juniors
